id,year,hunt_code,success_rate,satisfaction,days_hunted,licenses_sold,source_file
282,2016,ELK-3-512,73.0,4.21,2.79,63.0,2016-Elk-Harvest-Report.pdf
283,2016,ELK-2-237,35.0,3.88,7.58,250.0,2016-Elk-Harvest-Report.pdf
284,2016,ELK-2-238,34.0,3.99,6.33,150.0,2016-Elk-Harvest-Report.pdf
285,2016,ELK-1-239,64.0,4.04,3.2,26.0,2016-Elk-Harvest-Report.pdf
286,2016,ELK-1-240,56.0,3.87,3.17,76.0,2016-Elk-Harvest-Report.pdf
287,2016,ELK-1-241,37.0,3.74,3.56,126.0,2016-Elk-Harvest-Report.pdf
288,2016,ELK-1-513,70.0,4.32,2.01,75.0,2016-Elk-Harvest-Report.pdf
289,2016,ELK-1-514,65.0,4.03,2.54,75.0,2016-Elk-Harvest-Report.pdf
290,2016,ELK-2-244,19.0,3.58,7.34,226.0,2016-Elk-Harvest-Report.pdf
291,2016,ELK-2-245,29.0,3.83,5.79,165.0,2016-Elk-Harvest-Report.pdf
292,2016,ELK-2-248,15.0,3.11,7.74,150.0,2016-Elk-Harvest-Report.pdf
293,2016,ELK-2-249,16.0,3.72,6.6,100.0,2016-Elk-Harvest-Report.pdf
294,2016,ELK-1-250,79.0,4.25,2.75,26.0,2016-Elk-Harvest-Report.pdf
295,2016,ELK-1-251,23.0,3.57,3.75,50.0,2016-Elk-Harvest-Report.pdf
296,2016,ELK-1-252,21.0,3.0,3.76,96.0,2016-Elk-Harvest-Report.pdf
297,2016,ELK-1-515,50.0,3.91,2.92,75.0,2016-Elk-Harvest-Report.pdf
298,2016,ELK-1-516,45.0,3.55,2.92,74.0,2016-Elk-Harvest-Report.pdf
299,2016,ELK-2-255,35.0,3.99,7.64,90.0,2016-Elk-Harvest-Report.pdf
300,2016,ELK-2-256,42.0,4.12,6.39,61.0,2016-Elk-Harvest-Report.pdf
301,2016,ELK-1-257,60.0,3.84,3.0,26.0,2016-Elk-Harvest-Report.pdf
302,2016,ELK-1-258,57.0,4.04,3.75,56.0,2016-Elk-Harvest-Report.pdf
303,2016,ELK-1-259,63.0,4.26,3.21,50.0,2016-Elk-Harvest-Report.pdf
304,2016,ELK-1-517,57.0,3.9,2.7,75.0,2016-Elk-Harvest-Report.pdf
305,2016,ELK-1-518,47.0,3.61,3.69,75.0,2016-Elk-Harvest-Report.pdf
306,2016,ELK-2-262,11.0,3.33,7.62,91.0,2016-Elk-Harvest-Report.pdf
307,2016,ELK-2-263,17.0,3.08,6.25,61.0,2016-Elk-Harvest-Report.pdf
308,2016,ELK-3-265,21.0,3.28,3.67,70.0,2016-Elk-Harvest-Report.pdf
309,2016,ELK-1-264,70.0,3.96,2.65,26.0,2016-Elk-Harvest-Report.pdf
310,2016,ELK-1-519,44.0,3.87,2.38,65.0,2016-Elk-Harvest-Report.pdf
311,2016,ELK-1-520,63.0,3.79,2.68,24.0,2016-Elk-Harvest-Report.pdf
312,2016,ELK-2-269,18.0,3.73,7.73,126.0,2016-Elk-Harvest-Report.pdf
313,2016,ELK-2-270,27.0,3.76,6.18,76.0,2016-Elk-Harvest-Report.pdf
314,2016,ELK-3-271,62.0,4.05,3.29,26.0,2016-Elk-Harvest-Report.pdf
315,2016,ELK-3-272,26.0,3.44,3.92,100.0,2016-Elk-Harvest-Report.pdf
316,2016,ELK-3-273,23.0,3.08,3.99,100.0,2016-Elk-Harvest-Report.pdf
317,2016,ELK-3-274,48.0,4.05,3.52,26.0,2016-Elk-Harvest-Report.pdf
318,2016,ELK-3-277,30.0,3.33,3.25,100.0,2016-Elk-Harvest-Report.pdf
319,2016,ELK-3-521,45.0,3.39,2.96,27.0,2016-Elk-Harvest-Report.pdf
320,2016,ELK-3-522,56.0,3.78,3.11,13.0,2016-Elk-Harvest-Report.pdf
321,2016,ELK-2-278,19.0,3.44,6.23,50.0,2016-Elk-Harvest-Report.pdf
322,2016,ELK-2-279,27.0,3.64,5.82,50.0,2016-Elk-Harvest-Report.pdf
323,2016,ELK-2-283,15.0,3.05,6.9,25.0,2016-Elk-Harvest-Report.pdf
324,2016,ELK-2-284,9.0,2.74,5.35,26.0,2016-Elk-Harvest-Report.pdf
325,2016,ELK-1-285,52.0,3.39,3.35,26.0,2016-Elk-Harvest-Report.pdf
326,2016,ELK-1-286,24.0,3.18,3.41,26.0,2016-Elk-Harvest-Report.pdf
327,2016,ELK-1-290,38.0,2.92,3.54,15.0,2016-Elk-Harvest-Report.pdf
328,2016,ELK-2-291,17.0,2.95,7.59,126.0,2016-Elk-Harvest-Report.pdf
329,2016,ELK-2-292,13.0,3.28,6.61,76.0,2016-Elk-Harvest-Report.pdf
330,2016,ELK-3-294,20.0,2.97,4.0,76.0,2016-Elk-Harvest-Report.pdf
331,2016,ELK-1-296,38.0,3.44,2.69,20.0,2016-Elk-Harvest-Report.pdf
332,2016,ELK-2-297,8.0,2.75,5.75,15.0,2016-Elk-Harvest-Report.pdf
333,2016,ELK-2-298,13.0,3.13,4.25,10.0,2016-Elk-Harvest-Report.pdf
334,2016,ELK-3-299,18.0,3.0,4.18,15.0,2016-Elk-Harvest-Report.pdf
335,2016,ELK-2-303,26.0,3.95,6.84,200.0,2016-Elk-Harvest-Report.pdf
336,2016,ELK-2-304,43.0,4.13,5.53,200.0,2016-Elk-Harvest-Report.pdf
337,2016,ELK-2-534,12.0,3.36,3.57,201.0,2016-Elk-Harvest-Report.pdf
338,2016,ELK-3-308,44.0,3.88,3.53,249.0,2016-Elk-Harvest-Report.pdf
339,2016,ELK-1-305,73.0,4.57,2.51,76.0,2016-Elk-Harvest-Report.pdf
340,2016,ELK-1-306,48.0,4.06,2.58,100.0,2016-Elk-Harvest-Report.pdf
341,2016,ELK-1-310,53.0,4.04,3.02,250.0,2016-Elk-Harvest-Report.pdf
342,2016,ELK-1-311,49.0,3.68,3.16,250.0,2016-Elk-Harvest-Report.pdf
343,2016,ELK-1-312,53.0,4.12,3.05,250.0,2016-Elk-Harvest-Report.pdf
344,2016,ELK-1-523,61.0,4.01,2.54,80.0,2016-Elk-Harvest-Report.pdf
345,2016,ELK-2-313,37.0,3.59,6.38,131.0,2016-Elk-Harvest-Report.pdf
346,2016,ELK-2-314,42.0,3.98,6.12,112.0,2016-Elk-Harvest-Report.pdf
347,2016,ELK-3-315,43.0,3.81,3.45,136.0,2016-Elk-Harvest-Report.pdf
348,2016,ELK-1-316,47.0,3.89,3.25,123.0,2016-Elk-Harvest-Report.pdf
349,2016,ELK-1-317,43.0,3.8,3.56,2.0,2016-Elk-Harvest-Report.pdf
350,2016,ELK-1-525,71.0,3.92,2.4,60.0,2016-Elk-Harvest-Report.pdf
351,2016,ELK-2-320,27.0,3.58,7.48,76.0,2016-Elk-Harvest-Report.pdf
352,2016,ELK-2-321,25.0,3.32,6.5,76.0,2016-Elk-Harvest-Report.pdf
353,2016,ELK-3-322,19.0,3.08,4.11,140.0,2016-Elk-Harvest-Report.pdf
354,2016,ELK-1-324,13.0,2.8,3.73,140.0,2016-Elk-Harvest-Report.pdf
355,2016,ELK-2-326,16.0,2.91,7.89,92.0,2016-Elk-Harvest-Report.pdf
356,2016,ELK-2-327,20.0,3.05,6.5,92.0,2016-Elk-Harvest-Report.pdf
357,2016,ELK-3-328,10.0,3.03,3.89,80.0,2016-Elk-Harvest-Report.pdf
358,2016,ELK-1-329,25.0,2.94,3.65,60.0,2016-Elk-Harvest-Report.pdf
359,2016,ELK-1-332,50.0,3.63,2.79,53.0,2016-Elk-Harvest-Report.pdf
360,2016,ELK-2-333,38.0,3.78,7.95,62.0,2016-Elk-Harvest-Report.pdf
361,2016,ELK-2-334,24.0,3.87,6.76,61.0,2016-Elk-Harvest-Report.pdf
362,2016,ELK-1-335,28.0,3.55,3.93,81.0,2016-Elk-Harvest-Report.pdf
363,2016,ELK-1-336,23.0,3.45,3.95,77.0,2016-Elk-Harvest-Report.pdf
364,2016,ELK-1-526,49.0,3.81,2.91,50.0,2016-Elk-Harvest-Report.pdf
365,2016,ELK-2-339,19.0,3.09,6.68,61.0,2016-Elk-Harvest-Report.pdf
366,2016,ELK-2-340,16.0,3.26,6.52,61.0,2016-Elk-Harvest-Report.pdf
367,2016,ELK-3-341,33.0,3.45,3.52,50.0,2016-Elk-Harvest-Report.pdf
368,2016,ELK-1-342,22.0,2.97,3.94,76.0,2016-Elk-Harvest-Report.pdf
369,2016,ELK-1-343,11.0,3.12,3.95,125.0,2016-Elk-Harvest-Report.pdf
370,2016,ELK-1-531,22.0,3.28,3.08,41.0,2016-Elk-Harvest-Report.pdf
371,2016,ELK-1-532,53.0,3.42,2.42,26.0,2016-Elk-Harvest-Report.pdf
372,2016,ELK-2-347,29.0,3.0,8.57,16.0,2016-Elk-Harvest-Report.pdf
373,2016,ELK-2-348,13.0,3.13,6.2,16.0,2016-Elk-Harvest-Report.pdf
374,2016,ELK-2-533,10.0,2.8,3.3,25.0,2016-Elk-Harvest-Report.pdf
375,2016,ELK-1-349,58.0,3.89,3.47,20.0,2016-Elk-Harvest-Report.pdf
376,2016,ELK-1-350,32.0,3.26,3.53,20.0,2016-Elk-Harvest-Report.pdf
377,2016,ELK-1-353,28.0,3.72,3.39,20.0,2016-Elk-Harvest-Report.pdf
378,2016,ELK-1-354,18.0,3.35,4.29,20.0,2016-Elk-Harvest-Report.pdf
379,2016,ELK-2-355,10.0,3.0,6.95,25.0,2016-Elk-Harvest-Report.pdf
380,2016,ELK-2-356,,,,,2016-Elk-Harvest-Report.pdf
381,2016,ELK-2-360,36.0,3.18,6.91,11.0,2016-Elk-Harvest-Report.pdf
382,2016,ELK-2-361,18.0,3.09,7.73,11.0,2016-Elk-Harvest-Report.pdf
383,2016,ELK-1-359,,,,,2016-Elk-Harvest-Report.pdf
384,2016,ELK-2-362,9.0,3.35,7.85,40.0,2016-Elk-Harvest-Report.pdf
385,2016,ELK-2-363,34.0,3.83,6.14,31.0,2016-Elk-Harvest-Report.pdf
386,2016,ELK-2-535,5.0,3.05,3.63,49.0,2016-Elk-Harvest-Report.pdf
387,2016,ELK-1-366,22.0,2.85,3.05,45.0,2016-Elk-Harvest-Report.pdf
388,2016,ELK-1-367,47.0,3.47,3.4,16.0,2016-Elk-Harvest-Report.pdf
389,2016,ELK-1-368,,,4.0,4.0,2016-Elk-Harvest-Report.pdf
390,2016,ELK-2-384,40.0,3.0,8.4,5.0,2016-Elk-Harvest-Report.pdf
391,2016,ELK-2-385,40.0,3.8,4.4,5.0,2016-Elk-Harvest-Report.pdf
392,2016,ELK-3-386,33.0,3.22,3.67,10.0,2016-Elk-Harvest-Report.pdf
393,2016,ELK-1-387,13.0,3.38,4.13,10.0,2016-Elk-Harvest-Report.pdf
394,2016,ELK-1-388,50.0,2.88,2.63,10.0,2016-Elk-Harvest-Report.pdf
395,2016,ELK-1-389,78.0,3.78,3.44,15.0,2016-Elk-Harvest-Report.pdf
396,2016,ELK-1-390,36.0,3.21,3.0,15.0,2016-Elk-Harvest-Report.pdf
397,2016,ELK-2-400,25.0,3.0,7.75,5.0,2016-Elk-Harvest-Report.pdf
398,2016,ELK-2-401,60.0,2.6,4.2,6.0,2016-Elk-Harvest-Report.pdf
399,2016,ELK-1-510,0.0,2.0,0.0,2.0,2016-Elk-Harvest-Report.pdf
400,2016,ELK-1-601,50.0,4.0,5.0,2.0,2016-Elk-Harvest-Report.pdf
401,2016,ELK-1-602,100.0,4.0,13.0,1.0,2016-Elk-Harvest-Report.pdf
402,2017,DER-1-100,30.0,2.9,3.4,1.0,2017_2018-Deer-Harvest-Report.pdf
403,2017,DER-1-101,74.0,3.7,2.3,40.0,2017_2018-Deer-Harvest-Report.pdf
404,2017,DER-2-103,21.0,3.6,6.9,40.0,2017_2018-Deer-Harvest-Report.pdf
405,2017,DER-2-104,31.0,2.9,7.5,80.0,2017_2018-Deer-Harvest-Report.pdf
406,2017,DER-3-107,39.0,3.0,3.4,3.0,2017_2018-Deer-Harvest-Report.pdf
407,2017,DER-1-102,56.0,4.1,2.6,1.0,2017_2018-Deer-Harvest-Report.pdf
408,2017,DER-2-118,0.0,2.7,8.1,16.0,2017_2018-Deer-Harvest-Report.pdf
409,2017,DER-2-119,42.0,4.0,4.7,50.0,2017_2018-Deer-Harvest-Report.pdf
410,2017,DER-3-122,19.0,2.8,4.2,3.0,2017_2018-Deer-Harvest-Report.pdf
411,2017,DER-3-123,24.0,2.6,3.6,3.0,2017_2018-Deer-Harvest-Report.pdf
412,2017,DER-1-113,0.0,3.2,2.5,11.0,2017_2018-Deer-Harvest-Report.pdf
413,2017,DER-1-125,95.0,4.3,2.6,20.0,2017_2018-Deer-Harvest-Report.pdf
414,2017,DER-2-127,59.0,3.8,7.5,50.0,2017_2018-Deer-Harvest-Report.pdf
415,2017,DER-3-129,47.0,3.4,4.3,3.0,2017_2018-Deer-Harvest-Report.pdf
416,2017,DER-1-131,27.0,3.8,3.1,20.0,2017_2018-Deer-Harvest-Report.pdf
417,2017,DER-1-132,41.0,3.1,3.7,1.0,2017_2018-Deer-Harvest-Report.pdf
418,2017,DER-1-133,38.0,2.9,2.3,10.0,2017_2018-Deer-Harvest-Report.pdf
419,2017,DER-1-134,100.0,4.6,2.6,6.0,2017_2018-Deer-Harvest-Report.pdf
420,2017,DER-1-135,44.0,3.4,3.3,158.0,2017_2018-Deer-Harvest-Report.pdf
421,2017,DER-1-145,43.0,3.6,3.1,100.0,2017_2018-Deer-Harvest-Report.pdf
422,2017,DER-1-146,77.0,3.8,3.5,20.0,2017_2018-Deer-Harvest-Report.pdf
423,2017,DER-2-147,22.0,3.4,7.4,100.0,2017_2018-Deer-Harvest-Report.pdf
424,2017,DER-3-148,41.0,3.4,3.2,4.0,2017_2018-Deer-Harvest-Report.pdf
425,2017,DER-1-145,25.0,3.1,3.1,218.0,2017_2018-Deer-Harvest-Report.pdf
426,2017,DER-1-149,30.0,3.2,3.2,26.0,2017_2018-Deer-Harvest-Report.pdf
427,2017,DER-2-150,22.0,3.4,6.8,10.0,2017_2018-Deer-Harvest-Report.pdf
428,2017,DER-3-151,71.0,3.7,3.4,3.0,2017_2018-Deer-Harvest-Report.pdf
429,2017,DER-2-153,33.0,3.8,4.8,50.0,2017_2018-Deer-Harvest-Report.pdf
430,2017,DER-1-450,83.0,3.8,3.7,10.0,2017_2018-Deer-Harvest-Report.pdf
431,2017,DER-3-157,22.0,1.8,3.8,3.0,2017_2018-Deer-Harvest-Report.pdf
432,2017,DER-1-158,27.0,3.3,3.7,70.0,2017_2018-Deer-Harvest-Report.pdf
433,2017,DER-1-159,24.0,2.9,3.7,1.0,2017_2018-Deer-Harvest-Report.pdf
434,2017,DER-1-160,14.0,3.2,3.6,90.0,2017_2018-Deer-Harvest-Report.pdf
435,2017,DER-1-161,55.0,3.2,4.1,10.0,2017_2018-Deer-Harvest-Report.pdf
436,2017,DER-1-162,50.0,3.2,2.9,20.0,2017_2018-Deer-Harvest-Report.pdf
437,2017,DER-2-163,10.0,2.9,9.3,120.0,2017_2018-Deer-Harvest-Report.pdf
438,2017,DER-3-164,17.0,2.9,4.6,3.0,2017_2018-Deer-Harvest-Report.pdf
439,2017,DER-1-165,24.0,2.9,3.7,1.0,2017_2018-Deer-Harvest-Report.pdf
440,2017,DER-2-166,8.0,2.5,5.2,25.0,2017_2018-Deer-Harvest-Report.pdf
441,2017,DER-3-167,21.0,2.6,3.8,3.0,2017_2018-Deer-Harvest-Report.pdf
442,2017,DER-1-165,24.0,3.2,3.9,21.0,2017_2018-Deer-Harvest-Report.pdf
443,2017,DER-1-169,22.0,3.2,4.0,150.0,2017_2018-Deer-Harvest-Report.pdf
444,2017,DER-1-170,55.0,3.5,4.6,10.0,2017_2018-Deer-Harvest-Report.pdf
445,2017,DER-2-171,13.0,3.0,6.6,200.0,2017_2018-Deer-Harvest-Report.pdf
446,2017,DER-3-172,18.0,3.1,3.7,1.0,2017_2018-Deer-Harvest-Report.pdf
447,2017,DER-1-168,20.0,4.0,4.0,23.0,2017_2018-Deer-Harvest-Report.pdf
448,2017,DER-2-174,38.0,3.7,6.3,30.0,2017_2018-Deer-Harvest-Report.pdf
449,2017,DER-3-175,43.0,3.9,3.7,3.0,2017_2018-Deer-Harvest-Report.pdf
450,2017,DER-1-173,62.0,3.7,2.9,78.0,2017_2018-Deer-Harvest-Report.pdf
451,2017,DER-3-177,27.0,3.1,3.7,1.0,2017_2018-Deer-Harvest-Report.pdf
452,2017,DER-3-178,22.0,2.8,3.8,10.0,2017_2018-Deer-Harvest-Report.pdf
453,2017,DER-1-179,31.0,3.3,3.7,300.0,2017_2018-Deer-Harvest-Report.pdf
454,2017,DER-1-180,31.0,3.3,3.6,300.0,2017_2018-Deer-Harvest-Report.pdf
455,2017,DER-1-182,14.0,3.0,3.5,25.0,2017_2018-Deer-Harvest-Report.pdf
456,2017,DER-2-183,28.0,3.4,6.9,401.0,2017_2018-Deer-Harvest-Report.pdf
457,2017,DER-3-184,26.0,3.1,3.7,1.0,2017_2018-Deer-Harvest-Report.pdf
458,2017,DER-1-185,67.0,4.1,2.8,81.0,2017_2018-Deer-Harvest-Report.pdf
459,2017,DER-1-186,58.0,4.1,3.4,81.0,2017_2018-Deer-Harvest-Report.pdf
460,2017,DER-2-189,24.0,3.5,5.8,73.0,2017_2018-Deer-Harvest-Report.pdf
461,2017,DER-3-190,46.0,3.7,3.1,1.0,2017_2018-Deer-Harvest-Report.pdf
462,2017,DER-1-191,25.0,3.1,3.2,70.0,2017_2018-Deer-Harvest-Report.pdf
463,2017,DER-3-194,21.0,3.0,3.1,1.0,2017_2018-Deer-Harvest-Report.pdf
464,2017,DER-3-196,60.0,3.7,3.1,1.0,2017_2018-Deer-Harvest-Report.pdf
465,2017,DER-1-197,26.0,3.1,3.1,90.0,2017_2018-Deer-Harvest-Report.pdf
466,2017,DER-2-199,16.0,3.5,7.5,50.0,2017_2018-Deer-Harvest-Report.pdf
467,2017,DER-3-200,16.0,2.7,3.1,1.0,2017_2018-Deer-Harvest-Report.pdf
468,2017,DER-1-197,33.0,3.3,3.3,7.0,2017_2018-Deer-Harvest-Report.pdf
469,2017,DER-1-201,62.0,4.0,3.0,69.0,2017_2018-Deer-Harvest-Report.pdf
470,2017,DER-1-202,27.0,3.6,3.7,95.0,2017_2018-Deer-Harvest-Report.pdf
471,2017,DER-1-208,56.0,3.2,3.4,10.0,2017_2018-Deer-Harvest-Report.pdf
472,2017,DER-2-209,9.0,2.9,5.7,50.0,2017_2018-Deer-Harvest-Report.pdf
473,2017,DER-3-210,37.0,3.1,22.0,1.0,2017_2018-Deer-Harvest-Report.pdf
474,2017,DER-1-206,25.0,3.8,2.0,13.0,2017_2018-Deer-Harvest-Report.pdf
475,2017,DER-1-211,26.0,3.1,3.6,500.0,2017_2018-Deer-Harvest-Report.pdf
476,2017,DER-1-212,20.0,2.8,3.5,500.0,2017_2018-Deer-Harvest-Report.pdf
477,2017,DER-1-213,38.0,3.2,3.8,100.0,2017_2018-Deer-Harvest-Report.pdf
478,2017,DER-1-214,54.0,3.4,4.5,49.0,2017_2018-Deer-Harvest-Report.pdf
479,2017,DER-1-215,56.0,3.4,3.5,10.0,2017_2018-Deer-Harvest-Report.pdf
480,2017,DER-2-221,21.0,3.4,7.5,207.0,2017_2018-Deer-Harvest-Report.pdf
481,2017,DER-2-222,13.0,3.1,8.6,27.0,2017_2018-Deer-Harvest-Report.pdf
482,2017,DER-3-225,28.0,3.1,3.9,1.0,2017_2018-Deer-Harvest-Report.pdf
483,2017,DER-3-226,31.0,3.2,3.0,1.0,2017_2018-Deer-Harvest-Report.pdf
484,2017,DER-1-211,58.0,3.6,3.5,69.0,2017_2018-Deer-Harvest-Report.pdf
485,2017,DER-1-212,50.0,2.8,3.1,34.0,2017_2018-Deer-Harvest-Report.pdf
486,2017,DER-1-220,57.0,3.5,4.2,10.0,2017_2018-Deer-Harvest-Report.pdf
487,2017,DER-2-223,20.0,3.4,6.7,50.0,2017_2018-Deer-Harvest-Report.pdf
488,2017,DER-2-224,18.0,3.0,6.2,47.0,2017_2018-Deer-Harvest-Report.pdf
489,2017,DER-3-227,45.0,3.2,3.6,1.0,2017_2018-Deer-Harvest-Report.pdf
490,2017,DER-3-228,28.0,3.2,3.6,1.0,2017_2018-Deer-Harvest-Report.pdf
491,2017,DER-1-216,50.0,0.0,0.0,2.0,2017_2018-Deer-Harvest-Report.pdf
492,2017,DER-1-217,0.0,2.0,0.0,2.0,2017_2018-Deer-Harvest-Report.pdf
493,2017,DER-1-232,39.0,3.5,4.3,50.0,2017_2018-Deer-Harvest-Report.pdf
494,2017,DER-1-234,50.0,3.5,4.3,10.0,2017_2018-Deer-Harvest-Report.pdf
495,2017,DER-2-235,42.0,3.5,6.4,200.0,2017_2018-Deer-Harvest-Report.pdf
496,2017,DER-2-236,16.0,3.4,7.1,67.0,2017_2018-Deer-Harvest-Report.pdf
497,2017,DER-3-237,27.0,3.2,3.5,1.0,2017_2018-Deer-Harvest-Report.pdf
498,2017,DER-3-238,38.0,2.4,3.5,1.0,2017_2018-Deer-Harvest-Report.pdf
499,2017,DER-1-229,72.0,3.6,2.9,42.0,2017_2018-Deer-Harvest-Report.pdf
500,2017,DER-3-242,22.0,3.4,3.2,1.0,2017_2018-Deer-Harvest-Report.pdf
501,2017,DER-1-239,67.0,4.0,2.3,3.0,2017_2018-Deer-Harvest-Report.pdf
502,2017,DER-3-246,14.0,2.6,3.4,1.0,2017_2018-Deer-Harvest-Report.pdf
503,2017,DER-1-243,50.0,2.8,2.0,8.0,2017_2018-Deer-Harvest-Report.pdf
504,2017,DER-1-247,43.0,3.4,2.7,50.0,2017_2018-Deer-Harvest-Report.pdf
505,2017,DER-1-248,39.0,3.5,3.3,50.0,2017_2018-Deer-Harvest-Report.pdf
506,2017,DER-1-249,41.0,3.4,3.5,50.0,2017_2018-Deer-Harvest-Report.pdf
507,2017,DER-1-250,29.0,3.2,4.5,26.0,2017_2018-Deer-Harvest-Report.pdf
508,2017,DER-1-251,53.0,3.5,3.0,10.0,2017_2018-Deer-Harvest-Report.pdf
509,2017,DER-2-252,33.0,3.7,6.0,50.0,2017_2018-Deer-Harvest-Report.pdf
510,2017,DER-2-253,13.0,2.9,5.2,40.0,2017_2018-Deer-Harvest-Report.pdf
511,2017,DER-3-254,40.0,3.3,3.2,1.0,2017_2018-Deer-Harvest-Report.pdf
512,2017,DER-3-255,36.0,3.4,3.5,1.0,2017_2018-Deer-Harvest-Report.pdf
513,2017,DER-1-247,50.0,3.3,2.8,7.0,2017_2018-Deer-Harvest-Report.pdf
514,2017,DER-1-248,50.0,3.6,3.3,11.0,2017_2018-Deer-Harvest-Report.pdf
515,2017,DER-1-258,26.0,3.0,3.2,1.0,2017_2018-Deer-Harvest-Report.pdf
516,2017,DER-2-260,18.0,3.0,5.1,150.0,2017_2018-Deer-Harvest-Report.pdf
517,2017,DER-3-261,22.0,3.4,92.0,70.0,2017_2018-Deer-Harvest-Report.pdf
518,2017,DER-2-266,30.0,3.9,7.3,250.0,2017_2018-Deer-Harvest-Report.pdf
519,2017,DER-3-267,45.0,3.7,3.3,300.0,2017_2018-Deer-Harvest-Report.pdf
520,2017,DER-1-262,44.0,3.5,3.1,1.0,2017_2018-Deer-Harvest-Report.pdf
521,2017,DER-1-263,45.0,3.5,3.1,102.0,2017_2018-Deer-Harvest-Report.pdf
522,2017,DER-3-271,49.0,3.8,3.2,150.0,2017_2018-Deer-Harvest-Report.pdf
523,2017,DER-1-268,55.0,4.0,2.5,159.0,2017_2018-Deer-Harvest-Report.pdf
524,2017,DER-2-276,34.0,3.6,6.2,200.0,2017_2018-Deer-Harvest-Report.pdf
525,2017,DER-3-277,44.0,3.5,3.2,150.0,2017_2018-Deer-Harvest-Report.pdf
526,2017,DER-1-272,57.0,3.8,2.8,1.0,2017_2018-Deer-Harvest-Report.pdf
527,2017,DER-3-282,56.0,4.4,2.4,20.0,2017_2018-Deer-Harvest-Report.pdf
528,2017,DER-3-283,8.0,2.9,33.0,20.0,2017_2018-Deer-Harvest-Report.pdf
529,2017,DER-1-278,50.0,3.7,3.3,29.0,2017_2018-Deer-Harvest-Report.pdf
530,2017,DER-1-284,27.0,3.2,3.4,1.0,2017_2018-Deer-Harvest-Report.pdf
531,2017,DER-1-285,21.0,3.1,3.3,735.0,2017_2018-Deer-Harvest-Report.pdf
532,2017,DER-2-288,24.0,3.5,6.4,781.0,2017_2018-Deer-Harvest-Report.pdf
533,2017,DER-3-289,27.0,3.6,43.0,4.0,2017_2018-Deer-Harvest-Report.pdf
534,2017,DER-1-284,44.0,3.9,3.1,1.0,2017_2018-Deer-Harvest-Report.pdf
535,2017,DER-3-294,47.0,3.5,3.0,100.0,2017_2018-Deer-Harvest-Report.pdf
536,2017,DER-3-295,33.0,2.9,3.6,25.0,2017_2018-Deer-Harvest-Report.pdf
537,2017,DER-1-290,64.0,3.2,3.0,33.0,2017_2018-Deer-Harvest-Report.pdf
538,2017,DER-2-298,33.0,3.6,5.8,150.0,2017_2018-Deer-Harvest-Report.pdf
539,2017,DER-3-299,38.0,3.6,3.5,125.0,2017_2018-Deer-Harvest-Report.pdf
540,2017,DER-1-296,61.0,3.9,3.3,138.0,2017_2018-Deer-Harvest-Report.pdf
541,2017,DER-2-302,25.0,3.2,6.0,100.0,2017_2018-Deer-Harvest-Report.pdf
542,2017,DER-3-303,26.0,3.0,3.8,100.0,2017_2018-Deer-Harvest-Report.pdf
543,2017,DER-1-300,59.0,3.5,2.6,25.0,2017_2018-Deer-Harvest-Report.pdf
544,2017,DER-3-307,21.0,2.7,3.3,40.0,2017_2018-Deer-Harvest-Report.pdf
545,2017,DER-1-304,26.0,3.5,3.2,39.0,2017_2018-Deer-Harvest-Report.pdf
546,2017,DER-3-311,33.0,3.3,3.0,25.0,2017_2018-Deer-Harvest-Report.pdf
547,2017,DER-1-308,60.0,3.7,2.5,75.0,2017_2018-Deer-Harvest-Report.pdf
548,2017,DER-1-315,100.0,4.6,1.4,6.0,2017_2018-Deer-Harvest-Report.pdf
549,2017,DER-1-316,33.0,2.2,2.3,15.0,2017_2018-Deer-Harvest-Report.pdf
550,2017,DER-2-317,17.0,4.2,5.3,10.0,2017_2018-Deer-Harvest-Report.pdf
551,2017,DER-3-318,50.0,2.7,14.0,3.0,2017_2018-Deer-Harvest-Report.pdf
552,2017,DER-1-312,65.0,3.9,2.7,38.0,2017_2018-Deer-Harvest-Report.pdf
553,2017,DER-1-319,48.0,3.5,3.2,30.0,2017_2018-Deer-Harvest-Report.pdf
554,2017,DER-1-320,42.0,3.3,3.0,1.0,2017_2018-Deer-Harvest-Report.pdf
555,2017,DER-1-321,0.0,3.4,3.6,10.0,2017_2018-Deer-Harvest-Report.pdf
556,2017,DER-2-322,67.0,3.8,12.0,10.0,2017_2018-Deer-Harvest-Report.pdf
557,2017,DER-3-323,75.0,3.3,2.3,3.0,2017_2018-Deer-Harvest-Report.pdf
558,2017,DER-1-319,53.0,3.6,2.7,111.0,2017_2018-Deer-Harvest-Report.pdf
559,2017,DER-1-320,44.0,3.5,2.8,1.0,2017_2018-Deer-Harvest-Report.pdf
560,2017,DER-2-325,0.0,2.3,9.7,10.0,2017_2018-Deer-Harvest-Report.pdf
561,2017,DER-3-326,14.0,2.1,4.1,8.0,2017_2018-Deer-Harvest-Report.pdf
562,2017,DER-2-331,28.0,3.7,7.7,150.0,2017_2018-Deer-Harvest-Report.pdf
563,2017,DER-3-332,44.0,3.7,3.5,3.0,2017_2018-Deer-Harvest-Report.pdf
564,2017,DER-1-327,33.0,3.3,3.6,63.0,2017_2018-Deer-Harvest-Report.pdf
565,2017,DER-1-328,50.0,3.2,3.1,1.0,2017_2018-Deer-Harvest-Report.pdf
